sample_key,idx,target,project,cwe,char_len,line_count,memory_api_count,string_api_count,bounds_keyword_count,error_handling_keyword_count,lifecycle_keyword_count,retrieval_top1_score,retrieval_pos_neg_margin_max,retrieval_top1_evidence_role,zero_shot_pred,icl_pred,zero_shot_pred,icl_pred,old_rag_pred,positive_weighted_rag_pred,balanced_grouped_no_label_bc_pred,icl_message_chars,method_pred_entropy
idx:195040,195040,1,tensorflow,CWE-476,2726,62,2,0,0,8,0,0.9284627437591553,0.003389716148376465,vulnerable_changed,1,1,1,1,0,0,1,7775,0.8112781244591328
idx:195055,195055,1,tensorflow,CWE-787,3819,90,0,0,8,0,0,1.0,0.005332231521606445,vulnerable_context,1,1,1,1,1,1,1,10512,0.0
idx:195056,195056,1,tensorflow,CWE-369,2670,65,0,0,0,1,0,0.942516028881073,0.0046010613441467285,vulnerable_changed,1,1,1,1,1,0,0,8608,1.0
idx:220909,220909,0,tensorflow,CWE-617,1185,42,0,0,0,11,0,0.9167453646659851,0.007836639881134033,safe_background,0,0,0,0,0,0,1,8909,0.5435644431995964
idx:195063,195063,1,gpac,CWE-476,16506,535,16,0,33,21,0,0.9643875956535339,0.0061896443367004395,vulnerable_changed,1,1,1,1,1,1,1,35321,0.0
idx:195069,195069,1,gpac,CWE-120,1715,49,0,0,0,5,1,0.9593364000320435,-0.0004793405532836914,safe_background,1,1,1,1,1,1,1,27412,0.0
idx:195074,195074,1,gpac,CWE-415,2689,83,0,0,11,12,0,0.9602817296981812,0.0035380125045776367,vulnerable_changed,1,1,1,1,1,1,1,8926,0.0
idx:195083,195083,1,tensorflow,CWE-617,1232,31,0,0,0,8,0,0.9432876110076904,0.004552125930786133,vulnerable_changed,1,1,1,1,1,1,1,9319,0.0
idx:221631,221631,0,tensorflow,CWE-754,2739,61,0,0,11,6,0,0.9504196643829346,0.0,vulnerable_changed,0,0,0,0,0,0,0,10977,0.0
idx:195095,195095,1,e2guardian,CWE-295,3786,118,1,0,1,38,1,0.9269136786460876,0.01042938232421875,vulnerable_changed,1,1,1,1,1,1,1,14771,0.0
idx:195220,195220,1,tmate-ssh-server,CWE-362,1780,68,0,0,0,5,0,0.9535486698150635,0.016721069812774658,vulnerable_changed,1,1,1,1,1,1,1,27998,0.0
idx:195230,195230,1,pjproject,CWE-125,7256,215,0,0,6,11,2,0.9508480429649353,0.004028499126434326,vulnerable_changed,1,1,1,1,1,1,1,37230,0.0
idx:195231,195231,1,gpac,CWE-476,4464,161,4,0,4,18,0,0.9678078293800354,0.002812027931213379,vulnerable_changed,1,1,1,1,1,1,1,30161,0.0
idx:222906,222906,0,tensorflow,CWE-787,601,15,0,0,0,4,0,0.936476469039917,0.0005115270614624023,fixed_changed,0,0,0,0,0,0,0,8688,0.0
idx:222925,222925,0,tensorflow,CWE-617,2055,49,0,0,8,3,0,0.9212559461593628,0.002022981643676758,vulnerable_context,0,0,0,0,0,0,0,21856,0.0
idx:195237,195237,1,ImageMagick,CWE-190,7995,257,4,7,38,52,0,1.0,0.011409521102905273,vulnerable_changed,1,1,1,1,1,1,1,23744,0.0
idx:195274,195274,1,tensorflow,CWE-476,4637,118,0,0,1,14,2,0.9386633634567261,0.004723846912384033,vulnerable_changed,1,1,1,1,0,0,1,29879,1.0
idx:224192,224192,0,mruby,CWE-125,3896,178,0,0,8,0,0,0.9405497312545776,0.0,fixed_changed,0,0,0,0,1,0,0,26305,0.5435644431995964
idx:195296,195296,1,uWebSockets,CWE-787,2354,56,0,0,1,3,1,0.9244944453239441,-0.0011370182037353516,safe_background,1,1,1,1,1,1,1,24455,0.0
idx:195309,195309,1,squid,CWE-400,11823,346,10,22,19,33,1,0.9442914724349976,0.005326509475708008,vulnerable_changed,1,1,1,1,1,1,1,27814,0.0
idx:195328,195328,1,gpac,CWE-415,1840,84,1,3,4,5,0,0.9576780796051025,0.005679607391357422,vulnerable_changed,1,1,1,1,1,1,1,7741,0.0
idx:195331,195331,1,tensorflow,CWE-843,3246,87,0,0,0,6,0,0.9754899740219116,-3.9458274841308594e-05,fixed_changed,1,1,1,1,1,1,1,11333,0.0
idx:195334,195334,1,gpac,CWE-415,2502,74,0,0,2,3,0,0.955898642539978,0.005014538764953613,vulnerable_changed,1,1,1,1,1,1,1,6999,0.0
idx:195340,195340,1,tensorflow,CWE-190,6813,129,0,0,14,4,0,0.9523455500602722,0.00843900442123413,vulnerable_changed,1,1,1,1,0,1,1,12937,0.5435644431995964
idx:195343,195343,1,tensorflow,CWE-125,7263,141,0,0,3,1,0,0.9698425531387329,0.004746079444885254,vulnerable_changed,1,1,1,1,1,1,1,21824,0.0
idx:224964,224964,0,flatpak,CWE-276,3627,96,0,0,0,63,0,0.9340403079986572,0.0071863532066345215,vulnerable_changed,0,0,0,0,0,0,1,37723,0.5435644431995964
idx:225086,225086,0,tensorflow,CWE-617,722,20,0,0,0,5,0,0.9336208701133728,-0.0015153288841247559,safe_background,0,0,0,0,0,0,0,6978,0.0
idx:195398,195398,1,v4l2loopback,CWE-134,1512,49,1,2,7,1,0,0.9611207246780396,0.002740621566772461,vulnerable_changed,1,1,1,1,0,1,1,3165,0.5435644431995964
idx:225383,225383,0,v4l2loopback,CWE-134,1518,49,1,2,7,1,0,0.9611207246780396,0.002740621566772461,vulnerable_changed,0,0,0,0,1,1,1,3171,1.0
idx:225473,225473,0,tensorflow,CWE-476,508,17,0,0,0,5,0,0.9274637699127197,-0.009668111801147461,safe_background,0,0,0,0,0,0,0,8232,0.0
idx:195402,195402,1,tensorflow,CWE-190,312,10,0,0,5,1,0,0.9300939440727234,-0.0033718347549438477,safe_background,1,1,1,1,1,1,1,3940,0.0
idx:195404,195404,1,tensorflow,CWE-369,4646,114,0,0,7,3,0,0.9650185704231262,-0.0012090802192687988,fixed_changed,1,1,1,1,1,1,1,19207,0.0
idx:195405,195405,1,ImageMagick6,CWE-190,7979,259,4,7,38,51,0,0.9999998807907104,0.00982201099395752,vulnerable_context,1,1,1,1,1,1,1,23677,0.0
idx:195409,195409,1,gpac,CWE-476,269,11,0,0,0,3,0,0.9447957277297974,0.0005376338958740234,vulnerable_context,1,1,1,1,1,1,1,4766,0.0
idx:195565,195565,1,hhvm,CWE-119,3314,136,3,3,14,11,0,0.9301630854606628,0.010402560234069824,vulnerable_changed,1,1,1,1,1,1,1,10743,0.0
idx:195626,195626,1,qemu,CWE-787,410,19,1,0,4,3,0,0.9710602760314941,0.0028516054153442383,vulnerable_changed,1,1,1,1,1,1,1,2861,0.0
idx:195665,195665,1,njs,CWE-703,4339,155,18,0,16,21,15,0.9708391427993774,0.010452032089233398,vulnerable_changed,1,1,1,1,1,0,1,68150,0.5435644431995964
idx:195670,195670,1,pjproject,CWE-703,3296,121,0,0,0,4,3,0.93860924243927,0.0013625621795654297,vulnerable_changed,1,1,1,1,1,1,1,28390,0.0
idx:195691,195691,1,mruby,CWE-703,51274,1844,0,0,40,122,0,0.9957659244537354,-0.004718959331512451,fixed_changed,1,1,1,1,1,1,1,83039,0.0
idx:195692,195692,1,FreeRTOS-Kernel,CWE-200,2805,55,0,0,2,5,0,0.9151371717453003,-0.0006622076034545898,fixed_changed,1,1,1,1,1,1,0,15055,0.5435644431995964
idx:195801,195801,1,php-src,CWE-476,3632,125,0,14,0,11,0,0.9859155416488647,0.01088571548461914,vulnerable_changed,1,1,1,1,1,1,1,12529,0.0
idx:195909,195909,1,ImageMagick,CWE-125,79137,2411,37,0,166,140,4,1.0,-0.004742741584777832,safe_background,1,1,1,1,1,1,1,105613,0.0
idx:195954,195954,1,pjproject,CWE-787,983,38,0,0,1,3,4,0.959976077079773,-0.0008103847503662109,fixed_changed,1,1,1,1,1,1,1,23190,0.0
idx:195984,195984,1,gpac,CWE-703,313,18,0,0,0,1,0,0.9499939680099487,0.0006006360054016113,safe_background,1,1,1,1,1,1,1,4810,0.0
idx:237885,237885,0,lsquic,CWE-269,1305,35,0,0,3,3,0,0.9467276930809021,0.00020110607147216797,safe_background,0,0,0,0,0,0,0,29032,0.0
idx:196578,196578,1,vim,CWE-787,803,29,0,0,0,5,0,0.946467399597168,-0.00331193208694458,safe_background,1,1,1,1,1,1,1,13941,0.0
idx:196587,196587,1,tensorflow,CWE-369,3420,69,0,0,14,0,0,0.960565447807312,0.003684103488922119,vulnerable_changed,1,1,1,1,1,1,1,11652,0.0
idx:241040,241040,0,booth,CWE-284,1025,50,0,1,1,10,0,0.9564363956451416,0.001924753189086914,vulnerable_changed,0,0,0,0,0,0,0,14700,0.5435644431995964
idx:241311,241311,0,mruby,CWE-787,273,13,0,0,0,1,0,0.951144814491272,-0.9457029700279236,safe_background,0,0,0,0,0,0,0,1238,0.0
idx:241369,241369,0,tensorflow,CWE-354,10312,234,4,0,8,3,2,0.9436521530151367,0.007905125617980957,vulnerable_changed,0,0,0,0,0,0,1,18168,0.8112781244591328
idx:196689,196689,1,tensorflow,CWE-703,602,19,0,0,5,1,0,0.9355963468551636,-0.0029178857803344727,vulnerable_context,1,1,1,1,1,1,1,10023,0.0
idx:242619,242619,0,tensorflow,CWE-703,517,17,0,0,3,1,1,0.9504944682121277,0.0,safe_background,0,0,0,0,0,1,1,12230,0.954434002924965
idx:196691,196691,1,gpac,CWE-703,11818,358,2,0,7,25,0,0.9511579275131226,0.004747152328491211,vulnerable_changed,1,1,1,1,0,0,1,30633,0.8112781244591328
idx:242899,242899,0,tensorflow,CWE-125,2578,54,0,0,1,1,0,0.9257679581642151,0.004975378513336182,vulnerable_changed,0,0,0,0,0,0,0,8702,0.5435644431995964
idx:196801,196801,1,gpac,CWE-703,6017,179,0,11,6,6,1,0.9481346011161804,0.003494858741760254,vulnerable_changed,1,1,1,1,1,1,1,17202,0.0
idx:245921,245921,0,tensorflow,CWE-476,1071,24,0,0,0,4,0,0.9027320742607117,-0.0002371072769165039,safe_background,0,0,0,0,0,0,1,12784,0.5435644431995964
idx:246207,246207,0,tensorflow,CWE-125,420,10,0,0,0,1,0,0.9372918605804443,0.0032930374145507812,vulnerable_changed,0,0,0,0,0,0,1,8507,0.8112781244591328
idx:196841,196841,1,furnace,CWE-703,12844,275,0,9,26,3,0,0.9327088594436646,0.00399017333984375,vulnerable_changed,1,1,1,1,1,1,1,63941,0.0
idx:196860,196860,1,gpac,CWE-787,1878,66,0,0,5,4,0,0.9514610767364502,0.0025231242179870605,vulnerable_changed,1,1,1,1,1,1,1,6682,0.0
idx:196885,196885,1,tensorflow,CWE-703,3259,74,0,0,2,2,0,0.9384349584579468,-0.0030862092971801758,safe_background,1,1,1,1,1,0,1,9516,0.5435644431995964
idx:196889,196889,1,rpm,CWE-284,744,38,0,0,0,5,0,0.9468550682067871,0.0009289383888244629,vulnerable_context,1,1,1,1,1,1,1,8427,0.5435644431995964
idx:196894,196894,1,cryptopp,CWE-399,1059,35,0,0,0,4,0,0.92615807056427,0.0,safe_background,1,1,1,1,1,0,0,11556,0.954434002924965
idx:196993,196993,1,libjxl,CWE-369,7391,212,18,0,13,8,13,0.9354521632194519,0.005525529384613037,vulnerable_changed,1,1,1,1,1,1,1,44825,0.0
idx:197015,197015,1,gpac,CWE-476,2728,73,0,0,0,8,1,0.9424921274185181,0.004356503486633301,vulnerable_changed,1,1,1,1,1,1,1,13913,0.0
idx:197057,197057,1,drogon,CWE-552,883,28,0,0,0,6,0,0.9331737756729126,-0.0012202262878417969,fixed_changed,1,1,1,1,1,1,1,5239,0.0
idx:197111,197111,1,tinyexr,CWE-20,10037,277,5,0,25,39,0,0.9484859108924866,0.00923067331314087,vulnerable_changed,1,1,1,1,1,1,1,27338,0.0
idx:253515,253515,0,mruby,CWE-125,3886,178,0,0,8,0,0,0.9405497312545776,0.0,fixed_changed,0,0,0,0,0,0,0,26295,0.0
idx:197135,197135,1,linux,CWE-703,6867,280,2,0,12,27,1,0.9418230652809143,0.001026749610900879,vulnerable_context,1,1,1,1,1,1,1,24297,0.0
idx:197142,197142,1,tensorflow,CWE-476,2320,56,0,0,0,4,0,0.9976662397384644,0.037824392318725586,vulnerable_changed,1,1,1,1,0,1,1,8577,0.5435644431995964
idx:197185,197185,1,FFmpeg,CWE-252,1566,48,0,0,4,7,0,0.9455637335777283,0.0014244318008422852,vulnerable_changed,1,1,1,1,1,1,1,17297,0.0
idx:197223,197223,1,njs,CWE-787,1138,57,0,0,12,11,0,0.947179913520813,0.0022968053817749023,vulnerable_changed,1,1,1,1,1,1,1,4929,0.0
idx:197239,197239,1,tensorflow,CWE-20,5096,109,3,0,2,5,0,0.9658677577972412,0.008997857570648193,vulnerable_changed,1,1,1,1,1,1,1,11353,0.0
idx:197305,197305,1,pjproject,CWE-200,839,29,0,0,7,3,0,0.9479594230651855,0.0,vulnerable_context,1,1,1,1,1,1,1,6556,0.0
idx:256587,256587,0,tensorflow,CWE-703,552,11,0,0,0,3,0,0.9777206778526306,0.0,safe_background,0,0,0,0,0,0,0,6869,0.5435644431995964
idx:258082,258082,0,tensorflow,CWE-369,1900,51,0,0,0,3,0,0.9671487808227539,0.0014459490776062012,fixed_changed,0,0,0,0,0,0,0,6121,0.0
idx:197499,197499,1,gpac,CWE-416,3101,96,2,0,2,16,3,0.9534635543823242,-0.0011047124862670898,safe_background,1,1,1,1,1,1,1,19379,0.0
idx:197511,197511,1,libjpeg,CWE-787,1103,35,2,0,4,4,0,0.9453796148300171,0.004572629928588867,vulnerable_changed,1,1,1,1,1,0,1,12796,0.5435644431995964
idx:197517,197517,1,glewlwyd,CWE-787,7137,150,5,0,4,43,1,0.9434453248977661,0.005967676639556885,vulnerable_changed,1,1,1,1,1,1,1,44990,0.0
idx:197518,197518,1,tensorflow,CWE-703,3191,68,0,0,3,1,0,0.9746449589729309,0.004748344421386719,vulnerable_changed,1,1,1,1,0,1,1,9508,0.5435644431995964
idx:197565,197565,1,wolfMQTT,CWE-787,7554,241,0,0,2,29,2,0.9409051537513733,0.004338979721069336,vulnerable_changed,1,1,1,1,1,0,1,31876,0.5435644431995964
idx:197593,197593,1,njs,CWE-416,1335,51,6,0,0,3,0,0.9128586053848267,0.00253903865814209,vulnerable_changed,1,1,1,1,1,1,1,6305,0.0
idx:197748,197748,1,tensorflow,CWE-703,2247,65,0,0,0,9,0,0.9510757923126221,0.00047516822814941406,vulnerable_context,1,1,1,1,1,1,1,10334,0.0
idx:197796,197796,1,qemu,CWE-703,4407,140,1,0,21,16,0,0.9464443922042847,0.00034314393997192383,vulnerable_changed,1,1,1,1,1,1,1,20329,0.0
idx:197824,197824,1,gpac,CWE-416,1090,36,0,0,0,11,0,0.9431226253509521,0.0001412034034729004,safe_background,1,1,1,1,1,1,1,17368,0.0
idx:264715,264715,0,tensorflow,CWE-824,2427,71,0,0,1,15,0,0.9468220472335815,0.008048951625823975,vulnerable_changed,0,0,0,0,0,0,0,10514,0.0
idx:197998,197998,1,tensorflow,CWE-703,2727,64,0,0,5,2,0,0.9927682876586914,0.01371455192565918,vulnerable_changed,1,1,1,1,1,1,1,9577,0.0
idx:198010,198010,1,radare2,CWE-125,7850,310,9,1,18,27,7,0.9741929173469543,0.01122128963470459,vulnerable_changed,1,1,1,1,1,1,1,15804,0.0
idx:198116,198116,1,tensorflow,CWE-125,3054,69,0,0,13,2,0,0.9519917964935303,0.005492687225341797,vulnerable_changed,1,1,1,1,1,1,1,9178,0.0
idx:198117,198117,1,tensorflow,CWE-476,6758,129,0,0,1,1,0,0.976059079170227,0.013936042785644531,vulnerable_changed,1,1,1,1,1,1,1,21319,0.0
idx:198161,198161,1,ImageMagick,CWE-125,16319,486,0,3,30,88,1,1.0000001192092896,1.1920928955078125e-07,vulnerable_changed,1,1,1,1,1,1,1,49379,0.0
idx:198169,198169,1,tensorflow,CWE-369,237,5,0,0,2,2,0,0.9524258375167847,-0.029471516609191895,safe_background,1,1,1,1,1,1,1,2740,0.0
idx:270119,270119,0,tensorflow,CWE-369,278,6,0,0,2,5,0,0.9530227184295654,-0.02204376459121704,safe_background,0,0,0,0,0,0,0,2781,0.0
idx:198239,198239,1,barebox,CWE-200,1384,65,2,2,4,14,1,0.9476161599159241,0.003004133701324463,vulnerable_changed,1,1,1,1,1,1,1,8668,0.0
idx:198282,198282,1,tensorflow,CWE-369,4587,100,0,0,9,3,0,0.942965030670166,0.003368377685546875,vulnerable_changed,1,1,1,1,0,0,1,10735,0.8112781244591328
idx:198350,198350,1,owntone-server,CWE-416,2487,87,0,1,6,12,3,0.9564245939254761,0.00089263916015625,vulnerable_changed,1,1,1,1,1,1,1,15137,0.0
idx:198399,198399,1,uftpd,CWE-787,890,29,0,2,1,3,1,0.9484754800796509,0.0015552043914794922,vulnerable_changed,1,1,1,1,1,1,1,7459,0.0
idx:198439,198439,1,mruby,CWE-288,50746,1828,0,0,40,122,0,0.9957659244537354,-0.004718959331512451,fixed_changed,1,1,1,1,1,0,1,83101,0.5435644431995964
idx:198449,198449,1,pjproject,CWE-787,1767,65,0,0,14,8,0,0.9543824195861816,0.0009025335311889648,vulnerable_changed,1,1,1,1,1,1,1,11458,0.0
idx:198476,198476,1,njs,CWE-416,2245,86,0,0,1,12,0,0.954693078994751,0.0021262168884277344,vulnerable_changed,1,1,1,1,1,1,1,66056,0.0
idx:198499,198499,1,micro-ecc,CWE-415,2725,73,0,0,0,5,1,0.925962507724762,0.0005155801773071289,vulnerable_changed,1,1,1,1,1,1,1,5605,0.0
idx:198523,198523,1,tensorflow,CWE-416,1155,28,1,0,0,1,3,0.9547367095947266,-0.0038237571716308594,fixed_changed,1,1,1,1,1,1,1,8005,0.0
idx:198556,198556,1,mruby,CWE-703,1634,63,0,0,5,1,0,0.9783458709716797,0.01683562994003296,vulnerable_changed,1,1,1,1,1,1,1,4994,0.0
idx:198566,198566,1,libmobi,CWE-787,2248,59,3,0,0,6,1,0.9595619440078735,0.0035366415977478027,vulnerable_changed,1,1,1,1,1,1,1,16925,0.0
idx:198662,198662,1,vim,CWE-787,1308,53,0,0,5,4,0,0.9543809294700623,-0.00045734643936157227,safe_background,1,1,1,1,1,1,1,56681,0.0
idx:198692,198692,1,ipsec,CWE-125,1471,66,1,0,0,18,1,0.9406472444534302,0.004206657409667969,vulnerable_changed,1,1,1,1,1,1,1,3173,0.0
idx:198695,198695,1,MilkyTracker,CWE-787,8477,415,25,1,22,23,18,0.9373185634613037,0.004247903823852539,vulnerable_changed,1,1,1,1,1,1,1,47734,0.0
idx:198703,198703,1,LibRaw,CWE-189,1410,50,3,0,6,5,1,1.0000001192092896,0.016089558601379395,vulnerable_changed,1,1,1,1,1,1,1,4736,0.0
idx:198736,198736,1,linux,CWE-401,638,24,1,0,0,6,0,0.9631800055503845,2.0444393157958984e-05,vulnerable_changed,1,1,1,1,1,1,1,9205,0.0
idx:198927,198927,1,radare2,CWE-125,1947,76,2,0,2,16,2,0.983761191368103,-0.002921581268310547,fixed_changed,1,1,1,1,1,1,1,5781,0.0
idx:198983,198983,1,swtpm,CWE-125,1134,36,0,0,6,4,0,0.9563277363777161,0.002317667007446289,vulnerable_changed,1,1,1,1,1,1,1,17639,0.0
idx:291761,291761,0,linux,CWE-415,225,9,1,0,0,0,0,0.9429388046264648,-0.004883468151092529,safe_background,0,0,0,0,0,0,0,2329,0.0
idx:199767,199767,1,hexchat,CWE-22,2721,101,0,22,0,10,0,0.9405249953269958,-0.0004279017448425293,vulnerable_context,1,1,1,1,1,1,1,14600,0.0
idx:199778,199778,1,puma,CWE-444,19279,953,0,0,34,381,0,0.9263651371002197,0.003126680850982666,vulnerable_changed,1,1,1,1,1,1,0,95703,0.8112781244591328
idx:199833,199833,1,chafa,CWE-476,15134,336,5,0,11,20,4,0.9407910108566284,0.003078758716583252,vulnerable_changed,1,1,1,1,1,1,1,26717,0.0
idx:199836,199836,1,pjproject,CWE-125,308,16,0,0,0,2,0,0.9292430281639099,-0.0019130110740661621,safe_background,1,1,1,1,1,0,1,25747,0.5435644431995964
idx:293522,293522,0,pjproject,CWE-125,393,21,0,0,0,2,0,0.9402442574501038,-0.0020938515663146973,safe_background,0,0,0,0,0,0,0,12190,0.5435644431995964
idx:199841,199841,1,radare2,CWE-476,1665,70,0,0,3,13,0,0.9468514919281006,0.0013915300369262695,safe_background,1,1,1,1,1,0,1,36522,0.5435644431995964
idx:199952,199952,1,MilkyTracker,CWE-787,19139,790,28,0,47,31,3,0.9451104998588562,0.005740463733673096,vulnerable_changed,1,1,1,1,1,1,1,65723,0.0
idx:199984,199984,1,vim,CWE-416,31245,1121,15,0,13,105,16,0.9961702823638916,0.037874579429626465,vulnerable_changed,1,1,1,1,1,1,1,82778,0.0
idx:296226,296226,0,vim,CWE-416,31465,1132,16,0,13,110,17,0.9961702823638916,0.037874579429626465,vulnerable_changed,0,0,0,0,1,0,1,82761,0.954434002924965
idx:200113,200113,1,ImageMagick,CWE-787,6670,243,0,0,23,39,0,0.986651599407196,-0.006206393241882324,fixed_changed,1,1,1,1,1,1,1,20432,0.0
idx:200157,200157,1,exim,CWE-264,13171,426,1,3,0,96,1,0.9490112662315369,0.005883634090423584,vulnerable_changed,1,1,1,1,1,1,1,59755,0.0
idx:200163,200163,1,linux,CWE-200,875,41,2,0,1,8,0,0.9676381349563599,0.005163788795471191,vulnerable_changed,1,1,1,1,1,1,1,4689,0.0
idx:200305,200305,1,ghostpdl,CWE-787,1184,34,0,0,1,0,0,0.9367662668228149,0.0006919503211975098,vulnerable_changed,1,1,1,1,1,1,1,23640,0.5435644431995964
idx:301481,301481,0,vim,CWE-787,39439,1431,6,12,16,24,9,0.9999997615814209,0.007527172565460205,vulnerable_context,0,0,0,0,1,1,0,78659,1.0
idx:200379,200379,1,radare2,CWE-476,761,25,1,0,3,5,1,0.9479385614395142,0.0039435625076293945,vulnerable_changed,1,1,1,1,1,1,1,4595,0.0
idx:200695,200695,1,linux,CWE-401,674,28,1,0,2,4,1,0.962834358215332,0.0005829930305480957,vulnerable_changed,1,1,1,1,1,1,1,5941,0.0
idx:200781,200781,1,ncurses,CWE-787,1139,63,0,0,9,1,0,0.9367954134941101,0.0020498037338256836,vulnerable_changed,1,1,1,1,1,1,1,9403,0.0
idx:313134,313134,0,libvirt,CWE-212,1385,44,0,0,0,18,0,0.9488028287887573,0.0025322437286376953,vulnerable_changed,0,0,0,0,0,0,0,39767,0.0
idx:200976,200976,1,vim,CWE-787,895,39,0,0,2,7,0,0.9470468759536743,-0.0018590688705444336,safe_background,1,1,1,1,1,1,1,14242,0.0
idx:201007,201007,1,pjproject,CWE-787,1492,63,0,0,4,5,0,0.9485597610473633,0.0024527311325073242,vulnerable_changed,1,1,1,1,1,1,1,8150,0.0
idx:317271,317271,0,linux,CWE-416,203,6,0,0,0,3,0,0.9385791420936584,-0.007439255714416504,safe_background,0,0,0,0,0,0,1,1109,1.0
idx:201353,201353,1,wireless-drivers,CWE-415,1417,59,4,0,1,7,0,0.9648504853248596,0.0025211572647094727,vulnerable_changed,1,1,1,1,0,0,1,8396,0.954434002924965
idx:201382,201382,1,gerbv,CWE-787,7874,233,4,0,22,20,1,0.9425696134567261,0.003094613552093506,vulnerable_changed,1,1,1,1,1,1,1,47798,0.0
idx:318962,318962,0,vim,CWE-787,763,40,0,0,0,5,0,0.938796877861023,0.006006360054016113,vulnerable_changed,0,0,0,0,0,0,0,2071,0.0
idx:201451,201451,1,ImageMagick6,CWE-787,15672,418,2,0,134,32,0,0.9999998807907104,0.0,vulnerable_changed,1,1,1,1,1,1,1,47262,0.0
idx:326629,326629,0,libarchive,CWE-59,2229,96,0,0,0,17,4,0.9316145181655884,0.003229081630706787,vulnerable_context,0,0,0,0,0,0,0,5680,0.5435644431995964
idx:202082,202082,1,radare2,CWE-125,1105,28,0,0,12,4,0,0.9456377029418945,9.036064147949219e-05,fixed_changed,1,1,1,1,1,1,1,4231,0.0
idx:202125,202125,1,cairo,CWE-787,2943,119,1,0,5,10,0,0.9340559244155884,0.004602372646331787,vulnerable_changed,1,1,1,1,1,1,1,59223,0.0
idx:202276,202276,1,vim,CWE-787,3371,136,3,0,26,2,0,0.9302260875701904,0.004245758056640625,vulnerable_changed,1,1,1,1,1,1,1,16509,0.0
idx:202304,202304,1,vim,CWE-122,1179,50,0,0,0,3,0,0.9455037713050842,-0.0011833906173706055,fixed_changed,1,1,1,1,1,1,1,21294,0.0
idx:202392,202392,1,php-src,CWE-119,978,38,0,0,5,17,0,0.9422320127487183,0.001265406608581543,vulnerable_changed,1,1,1,1,1,1,1,17903,0.0
idx:202659,202659,1,net,CWE-125,2044,77,0,0,7,4,0,0.9482629299163818,0.003736734390258789,vulnerable_changed,1,1,1,1,1,1,1,19456,0.0
idx:202688,202688,1,ghostpdl,CWE-787,522,19,0,0,0,2,0,0.9549639225006104,0.005755364894866943,vulnerable_changed,1,1,1,1,1,1,1,12230,0.0
idx:337374,337374,0,vim,CWE-476,602,26,0,0,0,11,0,0.933066725730896,0.0062670111656188965,vulnerable_changed,0,0,0,0,0,0,0,2782,0.0
idx:202748,202748,1,ImageMagick,CWE-772,13504,416,0,0,39,32,0,1.000000238418579,0.0,safe_background,1,1,1,1,1,1,1,40479,0.0
idx:202783,202783,1,php-src,CWE-119,349,18,0,0,2,1,0,0.9376844763755798,0.0016959309577941895,fixed_changed,1,1,1,1,1,1,1,3885,0.0
idx:202822,202822,1,ghostpdl,CWE-787,1080,46,1,0,14,5,0,0.9447214007377625,-0.0005570650100708008,vulnerable_context,1,1,1,1,1,1,1,9286,0.0
idx:202888,202888,1,linux,CWE-787,1898,86,0,0,5,11,0,0.9545847177505493,0.002096235752105713,vulnerable_changed,1,1,1,1,1,1,1,11330,0.0
